"molregno","standard_type","standard_relation","nm","chembl_id","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA9","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA2","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA8","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN7","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN15","MQN16","MQN17","MQN18","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN38","MQN39","MQN40","MQN41","MQN42"
2812,"Potency",,50.1,"CHEMBL429023","COc1cc2OC[C@H]3Oc4c5C[C@@H](Oc5ccc4C(=O)[C@H]3c2cc1OC)C(=C)C",3.7033000000000023,105.90450000000006,168.52501233872994,63.22,394.42300000000023,394.14163842399995,6,0,3,0,6,0,6,29,51,5,2,0,3,0,0,3,2,0,0,0.34782608695652173,16.612261970670204,9.589667347839418,7.630152923917933,5.868992035867299,4.3407957817942675,9.589667347839418,7.630152923917933,5.868992035867299,4.3407957817942675,-3.1499999999999995,17.915323827400545,6.439971855498316,2.584753265743277,23.684314769000245,38.81765476892953,6.4208216229260096,0.0,34.326534905014825,36.417508487514205,0.0,0.0,0.0,0.0,28.747559166419524,0.0,28.478851953072066,0.0,0.0,0.0,31.47039764427463,20.826477047067986,53.10786296260519,0.0,28.747559166419524,5.783244946364939,23.684314769000245,4.794537184071822,0.0,0.0,0.0,6.578935683598497,30.695942935144725,23.614091674781612,25.700952620413457,36.063350239861236,17.28226861293275,0.0,0.0,0.0,23,0,0,0,0,0,0,0,0,3,3,0,6,2,0,19,6,0,3,12,6,0,0,0,0,5,2,1,0,9,12,0,0,0,1,4,0,0,0,0,8,4
2989,"EC50","=",5.0,"CHEMBL7781","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4c(Br)cc(O)c(Cl)c34)c12",7.092100000000005,115.78850000000001,172.3755050959341,41.489999999999995,446.77200000000005,445.044418692,3,2,2,2,3,0,5,27,48,4,2,0,2,0,0,2,2,0,0,0.2727272727272727,17.831631494626286,10.041164565841846,8.882190673010259,6.029642336296951,4.918685363718692,8.870201823275266,7.649889300826513,5.057997185670434,4.1679690756718015,-1.9099999999999997,18.453161510686105,6.317193723737562,2.861855413478486,10.05365155780638,10.645452647224051,0.0,0.0,44.42290259314018,41.40279661848351,5.022633313741326,16.70000751346326,0.0,5.687386274683562,11.49902366656781,27.530883788181864,9.843390348640755,0.0,0.0,0.0,38.834924862129526,5.316788604006331,57.55233291561882,0.0,22.6259266499618,38.791374592934694,15.160178952647085,0.0,0.0,0.0,6.578935683598497,29.819347172361887,59.970445655710705,28.79856237270056,15.034278081957087,17.602990054316113,0.0,0.0,0.0,0.0,22,0,1,1,0,0,0,0,1,1,1,0,8,1,0,14,7,0,2,5,3,2,2,0,0,7,2,0,0,6,11,1,0,0,0,4,0,0,0,0,6,3
2989,"Ki","=",2.3,"CHEMBL7781","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4c(Br)cc(O)c(Cl)c34)c12",7.092100000000005,115.78850000000001,172.3755050959341,41.489999999999995,446.77200000000005,445.044418692,3,2,2,2,3,0,5,27,48,4,2,0,2,0,0,2,2,0,0,0.2727272727272727,17.831631494626286,10.041164565841846,8.882190673010259,6.029642336296951,4.918685363718692,8.870201823275266,7.649889300826513,5.057997185670434,4.1679690756718015,-1.9099999999999997,18.453161510686105,6.317193723737562,2.861855413478486,10.05365155780638,10.645452647224051,0.0,0.0,44.42290259314018,41.40279661848351,5.022633313741326,16.70000751346326,0.0,5.687386274683562,11.49902366656781,27.530883788181864,9.843390348640755,0.0,0.0,0.0,38.834924862129526,5.316788604006331,57.55233291561882,0.0,22.6259266499618,38.791374592934694,15.160178952647085,0.0,0.0,0.0,6.578935683598497,29.819347172361887,59.970445655710705,28.79856237270056,15.034278081957087,17.602990054316113,0.0,0.0,0.0,0.0,22,0,1,1,0,0,0,0,1,1,1,0,8,1,0,14,7,0,2,5,3,2,2,0,0,7,2,0,0,6,11,1,0,0,0,4,0,0,0,0,6,3
2990,"EC50","=",17.0,"CHEMBL273658","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4ccc(O)c(Cl)c34)c12",6.3296000000000054,108.08850000000004,158.50795749029274,41.489999999999995,367.8760000000001,367.13390662399996,3,2,2,2,3,0,4,26,48,4,2,0,2,0,0,2,2,0,0,0.2727272727272727,15.945020751691983,9.142517393113215,7.904038534083156,5.381276650044916,4.381555751420997,8.764552920103988,7.526074061073929,4.998670042949455,4.1236313308514525,-2.3899999999999997,17.045406495849907,5.815499566785217,2.498746405712304,10.05365155780638,10.645452647224051,0.0,0.0,44.42290259314018,42.9964441711127,5.022633313741326,16.70000751346326,0.0,5.687386274683562,11.49902366656781,11.600939890232516,9.843390348640755,0.0,0.0,0.0,38.834924862129526,5.316788604006331,59.14598046824801,0.0,22.6259266499618,22.861430694985344,15.160178952647085,0.0,0.0,0.0,6.578935683598497,29.819347172361887,50.106868826222964,28.79856237270056,10.56155856612467,17.602990054316113,0.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,1,1,1,0,7,1,0,14,7,0,2,5,3,2,2,0,0,6,2,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
2990,"Ki","=",0.58,"CHEMBL273658","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4ccc(O)c(Cl)c34)c12",6.3296000000000054,108.08850000000004,158.50795749029274,41.489999999999995,367.8760000000001,367.13390662399996,3,2,2,2,3,0,4,26,48,4,2,0,2,0,0,2,2,0,0,0.2727272727272727,15.945020751691983,9.142517393113215,7.904038534083156,5.381276650044916,4.381555751420997,8.764552920103988,7.526074061073929,4.998670042949455,4.1236313308514525,-2.3899999999999997,17.045406495849907,5.815499566785217,2.498746405712304,10.05365155780638,10.645452647224051,0.0,0.0,44.42290259314018,42.9964441711127,5.022633313741326,16.70000751346326,0.0,5.687386274683562,11.49902366656781,11.600939890232516,9.843390348640755,0.0,0.0,0.0,38.834924862129526,5.316788604006331,59.14598046824801,0.0,22.6259266499618,22.861430694985344,15.160178952647085,0.0,0.0,0.0,6.578935683598497,29.819347172361887,50.106868826222964,28.79856237270056,10.56155856612467,17.602990054316113,0.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,1,1,1,0,7,1,0,14,7,0,2,5,3,2,2,0,0,6,2,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3044,"Ki","=",88.0,"CHEMBL8139","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(OCC=C)c34)c12",6.535400000000006,117.10570000000006,166.92922605172754,30.49,373.49600000000015,373.204179104,3,1,5,1,3,0,3,28,55,4,2,0,2,0,0,2,2,0,0,0.28,16.841076128380553,9.744593079937198,7.983231641923231,5.260005015632553,4.370755150515896,9.744593079937198,7.983231641923231,5.260005015632553,4.370755150515896,-2.9399999999999995,18.424553809701134,6.900271484134411,3.0099322430059456,14.790514511606428,12.145807216896262,0.0,0.0,44.42290259314018,61.717767030006684,0.0,16.70000751346326,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,11.923670568519249,72.84467001340067,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,36.93973014102336,50.106868826222964,23.235110881003564,11.102376744080342,24.20987201882903,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,1,1,1,0,8,2,0,14,7,0,5,5,3,1,1,0,0,5,5,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3045,"EC50","=",156.0,"CHEMBL415309","COc1ccc(C=C)c2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.6222000000000065,118.05670000000005,166.9292260517275,30.490000000000002,373.4960000000001,373.20417910400005,3,1,4,1,3,0,3,28,55,4,2,0,2,0,0,2,2,0,0,0.28,17.056619078004378,9.661259746603864,8.019565650480612,5.49594706102395,4.509672481711829,9.661259746603864,8.019565650480612,5.49594706102395,4.509672481711829,-2.939999999999999,18.424553809701134,6.590604389796525,2.7346166298006023,14.790514511606428,12.648722793660879,0.0,0.0,49.986354084837174,49.575379854711194,0.0,22.77602762029714,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,66.26573432980219,0.0,22.6259266499618,17.33651091158671,14.790514511606428,0.0,0.0,0.0,6.578935683598497,30.873363072561748,50.106868826222964,28.798562372700555,18.212174285357875,17.602990054316113,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,1,1,1,0,8,2,0,14,7,0,4,5,3,1,1,0,0,6,4,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3045,"Ki","=",34.0,"CHEMBL415309","COc1ccc(C=C)c2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.6222000000000065,118.05670000000005,166.9292260517275,30.490000000000002,373.4960000000001,373.20417910400005,3,1,4,1,3,0,3,28,55,4,2,0,2,0,0,2,2,0,0,0.28,17.056619078004378,9.661259746603864,8.019565650480612,5.49594706102395,4.509672481711829,9.661259746603864,8.019565650480612,5.49594706102395,4.509672481711829,-2.939999999999999,18.424553809701134,6.590604389796525,2.7346166298006023,14.790514511606428,12.648722793660879,0.0,0.0,49.986354084837174,49.575379854711194,0.0,22.77602762029714,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,66.26573432980219,0.0,22.6259266499618,17.33651091158671,14.790514511606428,0.0,0.0,0.0,6.578935683598497,30.873363072561748,50.106868826222964,28.798562372700555,18.212174285357875,17.602990054316113,0.0,0.0,0.0,0.0,25,0,0,0,0,0,0,0,1,1,1,0,8,2,0,14,7,0,4,5,3,1,1,0,0,6,4,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3154,"EC50","=",35.0,"CHEMBL267231","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(OC(F)F)c34)c12",6.572000000000005,108.04570000000004,163.22001566097106,30.49,383.43800000000005,383.169685416,3,1,4,1,3,0,5,28,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,16.18279151202591,9.31155940528216,7.762056174721284,5.119372462599756,4.2959563557076095,9.31155940528216,7.762056174721284,5.119372462599756,4.2959563557076095,-2.8199999999999994,18.539001572069647,6.656282363539748,3.0466149575938224,14.790514511606428,12.150430338829446,0.0,0.0,44.42290259314018,49.06281123957431,0.0,16.70000751346326,0.0,14.468216370033202,11.49902366656781,0.0,18.254556002949737,0.0,0.0,0.0,45.44642994857563,5.316788604006331,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,8.78083009534964,6.578935683598497,24.284774350590983,50.106868826222964,23.235110881003564,11.102376744080342,17.602990054316113,0.0,0.0,0.0,6.611505086446101,23,2,0,0,0,0,0,0,1,1,1,0,9,1,0,14,7,0,4,5,3,1,1,0,0,6,3,1,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3154,"Ki","=",2.2,"CHEMBL267231","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(OC(F)F)c34)c12",6.572000000000005,108.04570000000004,163.22001566097106,30.49,383.43800000000005,383.169685416,3,1,4,1,3,0,5,28,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,16.18279151202591,9.31155940528216,7.762056174721284,5.119372462599756,4.2959563557076095,9.31155940528216,7.762056174721284,5.119372462599756,4.2959563557076095,-2.8199999999999994,18.539001572069647,6.656282363539748,3.0466149575938224,14.790514511606428,12.150430338829446,0.0,0.0,44.42290259314018,49.06281123957431,0.0,16.70000751346326,0.0,14.468216370033202,11.49902366656781,0.0,18.254556002949737,0.0,0.0,0.0,45.44642994857563,5.316788604006331,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,8.78083009534964,6.578935683598497,24.284774350590983,50.106868826222964,23.235110881003564,11.102376744080342,17.602990054316113,0.0,0.0,0.0,6.611505086446101,23,2,0,0,0,0,0,0,1,1,1,0,9,1,0,14,7,0,4,5,3,1,1,0,0,6,3,1,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3167,"EC50","=",242.5,"CHEMBL8007","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(Cl)c34)c12",6.624000000000005,106.42370000000003,153.71372373809675,21.259999999999998,351.87700000000007,351.138992004,2,1,2,1,2,0,3,25,47,4,2,0,2,0,0,2,2,0,0,0.2727272727272727,15.57515742538165,9.002243928696569,7.77443926066153,5.205670572021017,4.358715421304591,8.62427945568734,7.367239133920924,4.890700177846661,4.091045782824588,-2.1899999999999995,16.287731720838405,5.6710912650294425,2.5610536592188127,10.05365155780638,5.538925252383345,0.0,0.0,44.42290259314018,49.06281123957431,5.022633313741326,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.600939890232516,4.736862953800049,0.0,0.0,0.0,38.834924862129526,5.316788604006331,65.21234753670963,0.0,16.876414816677897,22.861430694985344,10.05365155780638,0.0,0.0,0.0,6.578935683598497,35.885714240823496,50.106868826222964,28.79856237270056,10.56155856612467,11.853478221032208,0.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,1,0,1,0,6,1,0,14,7,0,2,3,2,1,1,0,0,5,2,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3167,"Ki","=",1.9,"CHEMBL8007","CC1=CC(C)(C)Nc2ccc3c(C(CC=C)Oc4cccc(Cl)c34)c12",6.624000000000005,106.42370000000003,153.71372373809675,21.259999999999998,351.87700000000007,351.138992004,2,1,2,1,2,0,3,25,47,4,2,0,2,0,0,2,2,0,0,0.2727272727272727,15.57515742538165,9.002243928696569,7.77443926066153,5.205670572021017,4.358715421304591,8.62427945568734,7.367239133920924,4.890700177846661,4.091045782824588,-2.1899999999999995,16.287731720838405,5.6710912650294425,2.5610536592188127,10.05365155780638,5.538925252383345,0.0,0.0,44.42290259314018,49.06281123957431,5.022633313741326,16.70000751346326,0.0,5.687386274683562,5.749511833283905,11.600939890232516,4.736862953800049,0.0,0.0,0.0,38.834924862129526,5.316788604006331,65.21234753670963,0.0,16.876414816677897,22.861430694985344,10.05365155780638,0.0,0.0,0.0,6.578935683598497,35.885714240823496,50.106868826222964,28.79856237270056,10.56155856612467,11.853478221032208,0.0,0.0,0.0,0.0,22,0,1,0,0,0,0,0,1,0,1,0,6,1,0,14,7,0,2,3,2,1,1,0,0,5,2,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3207,"Ki","=",65.0,"CHEMBL8026","CCOc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.369300000000005,112.58270000000006,161.25388696951515,30.490000000000002,361.4850000000001,361.20417910400005,3,1,4,1,3,0,3,27,54,4,2,0,2,0,0,2,2,0,0,0.3333333333333333,16.556619078004378,9.63520328019602,7.816564975256563,5.203158119398868,4.377552513299917,9.63520328019602,7.816564975256563,5.203158119398868,4.377552513299917,-2.6799999999999993,17.71981864524137,6.486726819872713,2.9132669441141505,14.790514511606428,12.145807216896262,0.0,0.0,51.3466397928308,49.06281123957431,0.0,16.70000751346326,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,45.75866206182015,11.923670568519249,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,24.284774350590983,57.030606025913585,23.23511088100356,17.709258708593257,17.602990054316113,0.0,0.0,0.0,0.0,24,0,0,0,0,0,0,0,1,1,1,0,8,1,0,14,7,0,4,5,3,1,1,0,0,5,4,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3211,"EC50","=",94.0,"CHEMBL7987","COc1c(Cl)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.632600000000005,112.97570000000005,165.19221108200026,30.490000000000002,381.90300000000013,381.149556688,3,1,3,1,3,0,4,27,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,16.906055446655884,9.53128303105903,8.115237461395516,5.488487650015656,4.553737674779561,9.153318558049802,7.708037334654911,5.190856699112561,4.319100802711337,-2.3899999999999992,17.99578411650556,6.34636342556212,2.812665675445236,14.790514511606428,12.648722793660879,0.0,0.0,44.42290259314018,42.9964441711127,5.022633313741326,16.70000751346326,0.0,5.687386274683562,11.49902366656781,11.600939890232516,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,59.14598046824801,0.0,22.6259266499618,22.861430694985344,14.790514511606428,0.0,0.0,0.0,6.578935683598497,29.819347172361887,50.106868826222964,23.23511088100356,23.2348075990992,17.602990054316113,0.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,1,1,1,0,8,1,0,14,7,0,3,5,3,1,1,0,0,6,3,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3211,"Ki","=",5.42,"CHEMBL7987","COc1c(Cl)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.632600000000005,112.97570000000005,165.19221108200026,30.490000000000002,381.90300000000013,381.149556688,3,1,3,1,3,0,4,27,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,16.906055446655884,9.53128303105903,8.115237461395516,5.488487650015656,4.553737674779561,9.153318558049802,7.708037334654911,5.190856699112561,4.319100802711337,-2.3899999999999992,17.99578411650556,6.34636342556212,2.812665675445236,14.790514511606428,12.648722793660879,0.0,0.0,44.42290259314018,42.9964441711127,5.022633313741326,16.70000751346326,0.0,5.687386274683562,11.49902366656781,11.600939890232516,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,59.14598046824801,0.0,22.6259266499618,22.861430694985344,14.790514511606428,0.0,0.0,0.0,6.578935683598497,29.819347172361887,50.106868826222964,23.23511088100356,23.2348075990992,17.602990054316113,0.0,0.0,0.0,0.0,23,0,1,0,0,0,0,0,1,1,1,0,8,1,0,14,7,0,3,5,3,1,1,0,0,6,3,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3212,"EC50","=",81.0,"CHEMBL7988","COc1c(F)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.118300000000005,107.92370000000005,159.05448025804478,30.490000000000002,365.4480000000001,365.179107228,3,1,3,1,3,0,4,27,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,16.150126500637434,9.153318558049802,7.708037334654911,5.190856699112561,4.319100802711337,9.153318558049802,7.708037334654911,5.190856699112561,4.319100802711337,-2.749999999999999,17.65324888477401,6.153337899695947,2.7093313011080467,14.790514511606428,12.648722793660879,0.0,5.817220841045895,44.42290259314018,42.9964441711127,0.0,16.70000751346326,0.0,10.077801322358383,11.49902366656781,0.0,13.864140955274918,0.0,0.0,0.0,38.834924862129526,12.426586145283864,59.940567995552584,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,4.39041504767482,0.0,6.578935683598497,18.218407282129373,50.106868826222964,23.23511088100356,18.212174285357875,11.853478221032208,11.5667326743298,0.0,0.0,0.0,23,1,0,0,0,0,0,0,1,1,1,0,8,1,0,14,7,0,3,5,3,1,1,0,0,6,3,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3212,"Ki","=",3.8,"CHEMBL7988","COc1c(F)ccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",6.118300000000005,107.92370000000005,159.05448025804478,30.490000000000002,365.4480000000001,365.179107228,3,1,3,1,3,0,4,27,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,16.150126500637434,9.153318558049802,7.708037334654911,5.190856699112561,4.319100802711337,9.153318558049802,7.708037334654911,5.190856699112561,4.319100802711337,-2.749999999999999,17.65324888477401,6.153337899695947,2.7093313011080467,14.790514511606428,12.648722793660879,0.0,5.817220841045895,44.42290259314018,42.9964441711127,0.0,16.70000751346326,0.0,10.077801322358383,11.49902366656781,0.0,13.864140955274918,0.0,0.0,0.0,38.834924862129526,12.426586145283864,59.940567995552584,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,4.39041504767482,0.0,6.578935683598497,18.218407282129373,50.106868826222964,23.23511088100356,18.212174285357875,11.853478221032208,11.5667326743298,0.0,0.0,0.0,23,1,0,0,0,0,0,0,1,1,1,0,8,1,0,14,7,0,3,5,3,1,1,0,0,6,3,0,0,7,10,1,0,0,0,4,0,0,0,0,6,3
3214,"Activity","=",1.95,"CHEMBL266282","COc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",5.979200000000005,107.96570000000007,154.88894485511855,30.490000000000002,347.4580000000001,347.18852904000005,3,1,3,1,3,0,3,26,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,15.84951229681783,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,-2.6799999999999993,16.770467013423747,5.942209581393867,2.5016832621815506,14.790514511606428,12.648722793660879,0.0,0.0,44.42290259314018,49.06281123957431,0.0,16.70000751346326,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,24.284774350590983,50.106868826222964,23.23511088100356,18.212174285357875,17.602990054316113,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,1,1,1,0,7,1,0,14,7,0,3,5,3,1,1,0,0,5,3,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3214,"EC50","=",33.0,"CHEMBL266282","COc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",5.979200000000005,107.96570000000007,154.88894485511855,30.490000000000002,347.4580000000001,347.18852904000005,3,1,3,1,3,0,3,26,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,15.84951229681783,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,-2.6799999999999993,16.770467013423747,5.942209581393867,2.5016832621815506,14.790514511606428,12.648722793660879,0.0,0.0,44.42290259314018,49.06281123957431,0.0,16.70000751346326,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,24.284774350590983,50.106868826222964,23.23511088100356,18.212174285357875,17.602990054316113,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,1,1,1,0,7,1,0,14,7,0,3,5,3,1,1,0,0,5,3,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3214,"IC50","=",13.5,"CHEMBL266282","COc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",5.979200000000005,107.96570000000007,154.88894485511855,30.490000000000002,347.4580000000001,347.18852904000005,3,1,3,1,3,0,3,26,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,15.84951229681783,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,-2.6799999999999993,16.770467013423747,5.942209581393867,2.5016832621815506,14.790514511606428,12.648722793660879,0.0,0.0,44.42290259314018,49.06281123957431,0.0,16.70000751346326,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,24.284774350590983,50.106868826222964,23.23511088100356,18.212174285357875,17.602990054316113,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,1,1,1,0,7,1,0,14,7,0,3,5,3,1,1,0,0,5,3,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
3214,"Ki","=",2.5,"CHEMBL266282","COc1cccc2OC(CC=C)c3c(ccc4NC(C)(C)C=C(C)c34)c12",5.979200000000005,107.96570000000007,154.88894485511855,30.490000000000002,347.4580000000001,347.18852904000005,3,1,3,1,3,0,3,26,51,4,2,0,2,0,0,2,2,0,0,0.30434782608695654,15.84951229681783,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,9.047669654878522,7.587676418596275,5.123231637933149,4.2718725445966514,-2.6799999999999993,16.770467013423747,5.942209581393867,2.5016832621815506,14.790514511606428,12.648722793660879,0.0,0.0,44.42290259314018,49.06281123957431,0.0,16.70000751346326,0.0,5.687386274683562,11.49902366656781,0.0,9.473725907600098,0.0,0.0,0.0,38.834924862129526,12.426586145283864,60.1897142229683,0.0,22.6259266499618,11.26049080475283,14.790514511606428,0.0,0.0,0.0,6.578935683598497,24.284774350590983,50.106868826222964,23.23511088100356,18.212174285357875,17.602990054316113,0.0,0.0,0.0,0.0,23,0,0,0,0,0,0,0,1,1,1,0,7,1,0,14,7,0,3,5,3,1,1,0,0,5,3,0,0,8,9,1,0,0,0,4,0,0,0,0,6,3
